-16245.8,-2662.31
-16283.7,-2308.28
-16167.3,-2550.24
-16244.4,-2581.18
-16567.8,-2657.97
-16422.7,-2575.13
-16629.5,-2957.76
-16277.4,-2331.51
-16434.1,-2736.35
-16618.4,-2472.47
-15938.2,-2620.88
-16333.9,-2611.48
-16387.9,-2890.81
-16258.3,-2673.55
-16437.9,-2687.18
-16293.3,-2551.33
-15890.8,-2289.68
-16468.8,-2943.9
-15952.4,-2902.34
-16389.2,-2892.93
-16125.5,-2809.79
-16378,-2605.39
-16506.5,-2785.74
-16291.4,-2832.63
-16301.7,-2097.55
-16009.3,-2787.3
-16067.1,-2683.23
-16589.6,-3290.53
-16551.8,-2756.53
-16678.9,-2544.62
-16358.2,-2886.55
-16293.5,-3103.33
-16431.7,-2795.89
-16218.9,-2762.67
-16561.5,-2642.92
-16006.8,-2595.28
-16237.2,-2722.01
-16098,-3094.58
-15985.5,-2998.42
-16489.9,-2631.29
-16346.6,-3031.47
-16468.8,-3014.24
-16132.9,-2614.75
-16186.5,-2845.59
-15801.2,-2840.88
-16524.5,-2969.45
-16221.9,-3197.02
-16184.3,-3056.27
-16289.8,-3238.35
-16145.9,-3021.57
-16601.7,-3292.13
-16158.3,-3163.32
-15907.7,-3376.55
-16845.1,-3219.62
-16314.1,-3367.48
-16209.7,-3042.84
-16360.2,-3342.71
-16316.8,-2563
-16253.7,-3326.23
-16506.9,-2998.28
-16316,-3323.71
-16517.6,-3320.02
-16602.9,-2896.54
-16053.2,-2836.67
-16214.6,-3185.5
-16398,-3121.13
-16766.2,-2977.04
-16020.6,-3438.02
-15552,-3271.55
-16021.1,-3248
-16623.6,-3604.82
-16252.2,-3498.71
-16649.5,-3535.51
-16096.8,-3661.55
-16341.1,-3583.84
-16159.7,-3227.24
-16021.5,-3523.25
-16587.5,-3661.42
-16098.9,-3364.43
-16568.6,-3603.3
-16249.4,-3227.76
-16008.9,-3562.91
-16377.1,-3326.24
-16204.8,-3779.18
-16793,-3553.13
-16371.4,-2881.48
-16196.1,-3582.85
-15605.3,-3880.74
-16555.8,-3471.67
-16543.3,-3800.25
-15996.5,-3547.04
-16386.8,-3231.89
-16381.7,-3429.06
-16167.2,-3405.24
-16419,-3392.41
-16447.5,-3217.77
-16400.4,-4150.6
-16188.9,-3541.36
-16427.3,-3767.06
-16247.2,-3602.26
-16670,-3743.89
-15977.4,-3727.64
-16038.1,-3897.18
-16403.8,-3771.15
-16552.5,-3920.49
-16484.9,-3563.4
-16245.9,-3659.93
-16209.7,-3598.22
-16373.2,-3771.32
-16139.1,-3758.38
-16260.9,-3854.68
-16414.1,-3844.95
-16281.6,-3616.76
-16249.5,-3804.85
-16241.1,-3676.25
-15988.5,-3617.16
-16459.4,-4188.96
-16486.1,-3774.23
-16300,-3542.67
-16244.7,-3946.59
-16976.6,-3562.32
-16065.4,-3716.61
-16407,-3958.61
-16159.9,-4217.2
-15882.6,-4109.61
-16721.4,-4474.25
-16187.4,-3912.13
-16287.4,-4378.33
-16166.2,-4230.36
-16560.8,-3254.24
-16193.2,-4085.44
-16406.2,-3763.44
-15864.5,-3931.49
-16254.8,-3643.22
-16187.3,-4034.43
-15880.3,-4132.48
-15989.2,-4050.24
-16306.5,-4043.12
-16325.6,-4157.18
-16419.5,-3750.28
-16246.9,-4020.37
-16583,-4251.02
-16544.5,-3796.93
-16171.3,-4214.2
-16301.4,-4172.16
-16018.5,-3831.02
-16488.5,-4101.46
-16168.7,-4293.87
-16310.5,-4382.4
-16023.3,-4114.67
-16060.8,-4033.16
-16249.3,-4112.18
-16507.5,-4179.74
-16529.6,-3894.87
-16192,-4092.99
-16639.6,-3861.69
-16235.2,-3968.8
-16207.8,-4483.02
-16910.3,-4130.92
-16400.2,-4268.44
-16480.8,-4269.57
-16246.9,-4020.07
-16166.8,-4236.53
-15855.5,-3932.38
-16502.6,-4508.43
-16302.7,-4526.71
-15828.1,-4418.26
-16624,-4450.42
-16981.8,-4129.64
-16335.9,-4670.34
-16034.3,-4500.26
-16508.7,-4515.86
-16641.5,-4264.47
-16203,-4550.24
-16125.8,-4449.35
-15851.7,-4606.12
-16224.4,-5148.3
-16284.9,-4821.86
-16437.6,-4565.85
-16705.4,-4315.75
-16448.2,-5285.93
-16384.5,-5164.03
-16079.9,-5192.15
-16710.1,-4025.87
-16161.1,-4167.44
-16078.7,-4277.09
-16771.5,-4418.03
-16420.4,-5074.93
-16425.2,-4843.94
-16773.7,-4799.37
-16624.6,-4886.53
-16346.9,-4980.14
-16568.5,-4385.43
-16415.2,-4775.99
-16688.3,-4530.24
-16838.5,-4972.28
-16112.3,-4618.21
-16536.4,-5069.16
-16338.4,-4387.37
-16209.7,-5215.45
-16514.9,-4652.68
-16219.4,-4841.16
-16098.3,-4601.32
-16317.7,-4864
-15801.1,-4957.6
-16563.5,-5092.32
-16664.1,-4836.27
-16483.2,-5017.35
-15964.8,-4977.69
-16417.2,-4762.78
-16629.4,-5311.93
-16203.3,-4916
-16421.2,-5218.13
-16114.6,-4592.64
-16739.7,-4938.79
-16613.9,-5209.42
-16419.5,-4929.79
-16596.9,-5018.64
-16177.2,-4564.68
-16322.4,-5054.6
-16719.3,-4834.98
-16320,-4958.12
-16203,-4866.35
-16493.5,-5204.14
-16343.6,-4982.66
-16729.5,-4968.64
-16487.8,-5299.31
-16588,-4670.05
-16665.8,-4964.86
-16499.8,-5310.9
-16393.9,-5544.77
-16587.5,-5579.71
-16283,-5494.5
-16629.4,-4712.6
-16517.7,-4697.98
-16249.4,-5228.78
-15748.9,-5337.11
-16489.7,-5030.42
-16626.2,-5010.52
-16632.9,-4851.87
-16646.5,-4953.71
-16188.7,-5031.19
-16101.6,-4572.32
-16019.4,-5161.46
-16717.7,-5264
-16972.9,-5281.47
-16108.9,-5278.67
-16485.3,-5223.09
-16709.7,-5330.69
-16415.7,-4747.84
-16367.8,-5423.96
-16441.4,-5351.43
-16240.7,-5180.08
-16467.6,-5375.08
-16623.8,-5254.52
-16503.2,-5209.83
-15775.7,-5517.06
-16598.3,-6185.36
-16304.5,-5347.84
-16514.6,-5532.85
-16721.2,-5242.01
-15871.8,-5149.99
-16483.6,-5552.94
-15966.9,-5375
-15928.5,-5253.11
-16734.9,-5262.04
-16232.3,-5791.15
-16603.7,-6077.24
-16138.7,-5524.55
-16280.6,-5672.16
-16078.1,-5608.98
-16508.4,-5855.62
-16492.3,-6186.42
-16675,-5620.86
-16637.8,-5410.32
-16179.1,-5799.85
-16613.3,-5338.18
-16048.7,-6243.27
-16524.5,-5563.07
-16594,-5648.66
-16864,-5750
-16492.4,-5486.66
-15960.7,-5873.19
-16752.8,-6043.4
-16092.9,-5902.17
-16283.3,-6083.45
-16730.2,-6135.11
-16400.7,-5647.01
-16142.1,-5797.84
-16185.9,-5564.51
-16026.7,-5728.75
-16265.3,-6389.51
-16280.5,-5967.58
-16909.5,-5687.88
-16751.2,-5795.39
-15916.6,-6088.57
-16228.8,-5570.19
-16361.9,-5884.28
-16466.4,-6076.06
-16276.5,-5942.77
-16026.3,-5876.79
-15977.5,-5618.29
-16241.7,-6047.81
-16075.8,-5697.31
-16341.3,-6566.35
-16074.8,-5983.52
-15745.3,-5373.71
-16390.7,-6027.4
-16526.4,-6395.19
-16867.4,-5825.99
-16762.5,-6450.17
-16142.5,-6696.99
-16455.1,-5635.8
-16163.1,-6250.6
-15789,-5961.76
-16329.8,-6044.42
-16223.2,-5885.08
-16545.3,-6703.06
-15963.9,-6117.82
-16656.3,-5785.68
-16957.4,-6287.15
-15998.4,-5981.89
-16327.2,-6336.94
-16314.1,-5956.12
-16238.1,-6588.63
-16474.1,-6029.66
-16587.7,-7031.34
-16422.3,-6486.16
-16719.4,-6640.78
-15836.9,-6282.1
-16306.9,-6678.88
-16770.3,-6187.54
-16150.8,-6428.85
-16776.6,-6346.58
-15866,-6456.42
-16898.3,-6349.27
-15816.1,-6139.78
-16197.1,-5964.07
-16496.3,-6494.78
-16182.6,-6634.15
-16545.8,-6214.42
-16086,-6606.7
-16456.8,-6227.78
-16907.5,-6971.6
-15890.8,-6369.49
-16287.8,-6494.24
-16101.7,-6295.93
-16820.1,-6385.9
-16463.8,-6432.86
-16528.3,-6505.16
-16493.9,-6699.61
-16437,-6365.54
-16196.5,-6761.26
-16832.7,-6771.74
-15643.6,-6028.18
-16337.6,-6643.1
-16496.4,-6394.33
-16636.1,-7185.57
-16566.9,-6729.87
-16364.2,-6540.17
-16089.8,-6131.83
-16284.6,-6523.59
-16327.2,-6451.87
-16279.1,-7555.97
-16394.7,-6375.24
-16178.1,-6688.93
-16304.7,-5933.21
-16164,-6778.66
-16578.8,-7006.93
-16424,-6386.76
-16026.3,-6139.58
-16095,-6660.56
-16371.9,-6857.94
-16421,-7076.53
-16499.9,-7209.58
-16366.5,-6489.34
-16483.1,-6707.79
-16604,-6846.69
-16287.2,-6820.63
-16616.1,-6922.91
-16259.4,-6280.99
-15920.3,-7019.46
-16679,-6803.45
-16473.5,-7322.13
-16392.6,-6851.82
-16916.4,-6949.22
-16182,-6801.65
-16389.6,-7206.83
-16160.1,-6949.6
-16318.4,-7237.1
-16357.8,-7571.93
-15891.1,-7454.15
-16783.8,-7006.75
-16394.6,-6850.02
-16686,-6833.54
-16439.2,-7955.71
-16497.1,-6899.52
-16587.7,-7179.32
-16576.6,-7516.86
-16221,-6971.05
-16138.7,-7192.03
-16570.4,-7456.2
-16540.9,-7293.61
-15558.7,-7541.5
-16348,-7212.79
-16484.7,-7356.74
-16551,-7781.74
-16997.4,-7336.35
-16005.6,-7388.44
-16617.9,-7228.23
-16213.9,-8134.44
-16261.7,-7319.11
-16437.2,-7006.54
-16304.7,-7796.52
-15896.3,-7968.35
-16539.8,-7409.53
-16579.8,-7738.6
-16161,-7347.66
-16423.8,-7468.68
-16506.4,-7458.91
-16356.5,-7421.27
-16300.4,-7484.22
-16384.1,-7589.23
-16102.7,-7548.6
-16436.1,-7444.46
-16690.2,-7570.24
-16466.7,-7583.56
-16593.9,-7917.42
-16558.1,-7806.58
-16527.5,-7549.81
-16387.1,-7151.8
-16085.5,-7388.75
-16627.9,-7793.56
-16827.2,-7621.81
-16579.6,-7099.71
-16621.4,-7735.96
-15956,-7626.8
-16857.8,-7611.66
-16213.7,-7305.18
-15811.4,-7330.47
-16547.5,-7318.87
-16442.2,-7415.87
-16434.1,-7239.6
-16430.8,-7487.22
-16032.8,-7155.85
-16299.7,-7784.1
-16229.4,-7804.62
-16459.9,-7216.27
-16011.2,-7488.95
-16758,-7989.59
-16282.8,-8088.9
-16404.1,-7833.42
-16192.2,-7825.49
-16752.3,-7671.66
-16247.5,-7643.9
-16375.1,-8194.8
-17029.6,-8118.43
-15978.6,-7595.77
-16631.7,-8064.15
-16430.3,-7965.93
-16757.3,-8294.65
-16027.8,-8286.08
-15734.6,-7767.98
-16336.4,-8116.44
-16520.5,-8129.75
-16788.3,-8441.08
-16316.8,-8375.61
-15981.5,-8349.37
-16100.5,-7807.37
-16670.8,-8065.89
-16454.6,-7398.97
-16755.2,-8315.43
-16154.8,-8383.14
-16169.3,-8616.64
-16942.9,-7904.82
-16952.2,-8236.07
-16631.9,-8109.01
-16834.4,-8663.98
-15959.7,-8364.01
-15840.4,-7929.04
-16242.4,-8136.17
-16084.6,-8043.39
-15513.2,-8699.1
-16753,-8546.55
-16694.9,-8087.17
-15950.4,-7812.01
-16120.1,-7872.92
-15916.7,-8248.85
-16607,-8543.85
-16393.7,-7889.58
-17067,-8310.41
-16462.4,-7879.41
-15925.4,-8290.8
-15947.6,-8552.44
-16957.6,-8669.53
-15781.7,-8155.65
-17065.5,-8471.72
-16631.8,-7305.56
-15545.6,-8827.69
-15977.3,-8068.5
-16617,-8232.84
-16264.4,-8455.71
-15452.3,-9220.19
-16508.2,-8758.6
-16556,-8272.75
-17077.2,-9049.08
-15992.4,-8527.33
-15859.2,-8541.49
-16917.6,-8938.64
-16868.1,-8700.44
-17003.6,-9526.95
-16684.3,-8338.38
-16745.3,-7616.47
-16038.1,-8440.21
-16374.6,-8762.33
-16783.4,-8812.44
-16016.7,-8446.12
-17049.6,-8798.09
-16480.1,-7523.86
-16958.6,-8337.53
-16878,-8968.97
-16252.7,-8805.17
-17124.3,-7847.33
-16292.1,-8831.87
-16195.9,-9056.59
-16616.9,-7833.87
-15211.1,-8931.52
-16380.8,-8498.27
-16652,-8591.21
-16341.2,-8601.65
-16486.6,-9565.01
-15867.6,-8603.1
-16684.7,-6985.05
-17103.3,-8677.96
-16180.1,-8692.25
-15649.7,-7915.04
-16267.6,-8212.72
-16186.1,-9474.75
-15804.4,-8734.25
-15880.3,-9909.17
-15750.2,-9026.78
-16176.8,-8559.56
-16077.3,-8820.05
-15809.6,-9237.42
-16358.7,-9152.62
-15798.1,-9263.5
-16222.9,-8796.94
-17209.3,-9240.22
-16248,-10235.4
-15829.4,-9298.68
-16248.8,-8817.89
-16013.5,-8764.4
-17097.5,-8972.86
-16509.8,-9064.68
-16573.4,-8823.98
-15838.4,-8154.34
-14823.9,-8874.08
-16618,-9073.24
-15483.9,-9045.46
-15773.7,-9012.67
-16295.6,-8580.89
-15229.2,-8605.99
-16326.5,-9739.95
-16198.5,-9943.75
-16223.9,-8615.42
-16021.9,-9392.57
-15821.6,-9571.83
-16253.3,-9520.78
-15953,-10160.7
-15156.4,-8791.29
-16469.9,-9136.93
-16674.8,-8791.08
-16676.5,-8978.93
-16378.7,-9825.95
-16302.1,-9141.62
-16770.3,-9174.57
-16070.9,-9028.1
-17347.4,-9607.89
-16834.2,-9803.26
-16877.3,-8963.19
-15735.7,-9267.96
-16143.4,-9928.77
-15610.2,-9300.22
-16950.6,-10429.8
-16043.5,-10389
-16436.8,-9268.66
-17268.4,-10153.9
-16821.9,-10187.1
-16457,-9509.64
-15569.7,-8900.16
-15374.8,-10421.4
-17086.3,-9815.78
-15478.5,-8751.22
-16400,-10007.8
-16851.8,-10115.8
-16426.8,-9418.26
-16718.3,-8957.3
-16421.3,-9894.5
-16421.6,-10495.9
-15976,-10342.3
-16736.5,-9321.9
-16161,-10370.1
-15906.4,-8764.86
-16242.6,-9912.51
-15970.7,-10232.5
-16332.2,-9323.77
-16862,-9325.61
-17746.1,-9816.4
-16697.7,-10513.4
-16594,-10946.6
-17372.5,-11239.1
-16770.8,-10318.5
-16388,-10840
-16426.6,-10422.1
-16880.5,-10005.2
-16091,-9268.99
-16014.7,-10204.2
-16898.6,-10193.8
-16044.4,-10173.7
-16199.3,-10205.4
-16555.4,-10097.9
-16143.6,-9929.9
-16234.4,-9284.08
-16286.1,-10050.8
-17292.8,-10499.5
-15989.7,-9808.71
-16563.7,-10691.7
-16235,-10280.3
-16997.4,-10595.8
-15611.2,-10458.2
-16496,-9820.33
-16908.5,-10097.3
-17641.3,-9861.85
-16709.7,-10346.5
-16437.3,-10987.2
-17512.5,-10426.9
-17383.1,-9854.46
-17000.5,-10753.5
-16056,-10735.8
-16076.6,-11353.7
-16309.2,-11012.2
-16415,-10969.9
-16256.6,-10114.5
-15629.9,-10504.2
-16980.2,-10078.8
-16291.4,-10593.1
-16246.4,-9905.69
-15913.2,-8963.61
-17196.7,-8978.58
-16971.5,-11076.7
-16010.8,-11927.8
-16980.4,-10142.1
-17323.1,-9211.42
-17570.6,-11955.6
-16798.9,-11210.9
-16143.2,-10857.9
-18068.4,-10693
-14895.2,-10279.6
-15360.8,-11804.1
-16649.7,-9624.24
-17468.3,-10600.7
-17395.7,-11559.5
-15116.8,-10911.1
-17140.1,-11261.1
-16679,-9761.7
-15300.9,-10121.3
-15623.6,-11315.4
-16977.1,-11522.3
-16846.9,-11264.6
-16250.2,-10330.1
-17262.4,-8495.96
-16158,-11221.9
-16029.3,-11843.6
-15718,-11800.9
-17103.8,-10052.8
-16514.3,-10875.2
-15511.4,-11259.9
-16289.6,-13537.1
-16486.7,-10021.6
-16783.4,-11344.3
-16097.5,-11586.9
-16802.8,-13059.1
-16050.4,-10580.2
-16734.9,-10782.6
-15525.6,-11973.2
-17833.8,-10351.1
-16316.6,-11827.7
-16879.7,-10322.4
-17627.1,-10432.2
-17575.7,-11342.4
-17371.2,-11111.6
-16057.7,-10241.4
-15425.8,-10495.7
-16753.5,-10917.4
-16461.4,-10508.1
-15345.6,-11145.7
-17343.6,-10826
-17520.9,-11182.8
-16374.7,-11444.7
-17172,-10722.1
-16947.9,-11544.4
-14837.6,-12091.9
-15571.9,-10955.6
-16842.6,-11599.7
-17256.2,-11598.4
-18264.4,-11333.1
-16473.6,-11478.5
-15381.7,-10774
-16179.5,-13081.4
-17690.8,-12107.4
-16957.3,-11943.1
-15802.2,-11675.4
-15208.3,-12351
-15793.4,-10533.6
-16057.5,-10166.4
-16638.9,-10891.1
-17769,-11346.8
-14535.9,-10705.3
-15837.5,-13000.7
-16544.5,-11910.7
-17744.1,-11310.2
-16809.5,-11877.7
-16787.4,-10882.1
-16483.6,-11903.4
-17591.9,-10864.3
-16123.9,-12200.9
-16217.6,-10635.8
-17306.9,-12623.2
-16101.3,-12011.9
-16168.5,-11078.6
-16913.1,-12033.5
-15551.5,-12988
-16180.8,-12980
-17455.2,-11214.9
-16442.3,-12501.2
-15111.9,-11699.7
-16989.7,-12713
-16910.3,-12276
-16016.4,-12297.3
-16524.1,-12783.3
-17698.3,-10533.5
-15688.6,-14002.6
-16015.7,-12375.4
-16370,-11820.2
-16171,-11445.3
-15700.7,-12087.2
-17083.8,-11312.8
-16294.3,-10285.2
-16403,-12518.4
-16279.2,-13222.4
-16659.9,-14878.6
-14985,-12273.1
-16607.4,-13263.6
-15745.9,-12278.8
-18850.8,-10867.9
-16038.6,-11648.9
-15390,-11444.4
-17980.6,-11320
-14695.2,-11417.1
-12562,-15625
-16778.1,-12257.8
-17414.1,-10854.6
-14915.2,-12278.2
-17432.5,-12202.6
-16800.8,-13820.5
-15983,-12397.2
-14576.2,-11167.3
-17993.1,-12756.6
-16523,-15641.2
-17526.5,-10537.5
-17071.8,-14092.2
-18241,-11288.9
-15269.5,-10573.5
-20564,-14741.5
-15863.3,-11981.5
-19935.1,-15861
-16651.7,-14459.4
-16650.5,-11500.3
-18331.8,-9195.65
-16092.4,-12256.3
-13854.2,-14022.3
-17526.7,-12578.9
-16395.5,-13465.9
-15328.7,-12348.6
-17542,-9900.94
-16976.2,-15237
-19152.3,-12879.9
-9643.86,-11641.7
-19860.7,-10120.1
-15831.2,-11604.5
-17939.9,-12299.8
-14990,-13171.4
-14838.3,-11294
-16930.6,-14481.5
-20726.2,-15412.6
-17828.7,-16244.2
-19328.8,-14017.3
-18137.5,-8439.56
-20820.1,-9561.09
-14000.4,-15794.5
-20561.9,-17660.2
-14407.6,-10821
-22318.6,-11926.6
-16526.5,-11241.4
-14059.4,-10416.6
-13799.3,-12184.1
-18413.6,-13573.2
-17088.8,-14524.7
-16256.5,-17802.6
-17268.5,-12114.4
-18602.6,-14334.4
-17134.4,-15725
-16726,-11594.3
-16393.6,-10598.3
-18966.5,-16813.2
-16473.3,-13642.9
-17241.6,-11432.2
-15150.9,-13116.5
-14948.7,-12889.3
-14545.5,-12046.1
-16355.6,-12706
-14324.4,-16593.8
-16245.1,-11991.7
-15369.2,-13732.7
-17044.4,-16107.3
-15210.9,-14491.2
-17462.1,-13545.5
-17663.5,-16675.2
-17278.7,-8774.2
-15962,-12237
-14396.8,-13494.7
-14283.9,-13199.5
-17007.4,-16261
-16871.7,-13471.3
-19079.3,-12007.9
-14619.6,-12110.5
-15011.4,-12421.2
-15864.7,-12508.9
-15894.9,-13681.4
-15121.8,-13375.3
-19738.7,-12652.4
-14853.4,-13464.1
-19874.9,-15755
-16009.2,-15064.2
-16624.8,-12835.8
-18045.1,-16175.6
-17245.2,-11350.5
-16967.8,-14889.7
-16158.3,-14862.1
-14998.7,-15487.2
-17405.7,-12602.1
-15663.6,-13038.4
-20329.9,-11786.4
-17839.6,-14260.5
-17593.4,-15990.4
-16016.6,-13426.4
-17145.3,-13497.1
-19319.9,-16401.3
-16342.7,-13331.3
-15547.5,-11348.1
-15877.2,-14138.6
-19511.7,-13033.7
-17712.4,-14578
-16730.7,-12849.9
-18501.8,-15462.4
-16573.9,-13372
-16112.7,-13568.9
-14308.5,-15483.4
-15788.9,-14011.2
-16900.3,-15178
-15815.4,-15849.5
-14256.9,-12618.6
-16620,-15446.3
-19705.5,-13272.4
-18325.3,-13218.4
-16524.9,-15577.9
-15575.1,-13001.4
-17838.1,-17210.9
-14568.3,-15242.8
-13543.7,-9573.99
-17570.6,-14613.3
-15348.7,-16700.3
-15674.8,-14747.2
-16692.4,-15311.2
-17422.5,-15138.4
-16071,-16288.2
-14685,-14358.4
-17068.4,-16019.6
-18009.7,-16778.6
-17679.7,-16826.8
-18571.3,-13390.3
-17774.6,-14512.1
-17322.1,-17210.4
-18645.7,-15722.1
-16111,-15130.7
-17121.5,-15389
-14042.5,-13707.5
-17555.3,-17254.3
-16022.3,-15867.6
-14342.4,-14541.9
-16292.2,-15637.8
-18675.2,-16624.6
-16791.8,-18269.8
-16098.4,-14352.6
-17610.7,-15184.3
-18742.3,-17307.4
-16773.8,-12086.9
-13538.1,-14955.7
-19506.7,-18447.5
-15153,-13715.4
-14315.1,-14243.1
-20001.2,-15246.6
-18053.2,-17040
-18797.9,-13129.5
-15663.4,-15545.7
-16520.3,-17559
-13132.7,-14240.5
-19827.2,-11558.3
-16458.7,-20029.3
-15801.2,-13600.1
-19274.4,-18711.7
-16556.6,-15023.9
-15094.1,-16513.4
-14454,-16798.9
-17041.8,-13193.5
-16198.3,-14472.9
-15861.3,-16157.7
-17634.8,-15390.3
-18600,-17103.1
-15791.8,-15509.7
-17164.8,-14574.6
-17203.5,-16516.5
-17081.4,-14890.3
-17868.8,-15266.9
-15140.3,-14614.7
-16774.4,-16347.4
-17377.1,-18311.7
-15551.6,-13894
-17206.1,-12737.7
-19564.3,-15141
-14694.9,-17699.3
-16669,-18293.3
-17767.6,-16106.4
-16348.3,-16312.3
-17807.4,-15551.4
-16243.1,-15512.5
-17394.1,-15729.9
-17116.6,-18403
-16674.7,-12284.7
-17134.7,-16049.4
-16005.6,-15242.4
-17233.6,-14610.6
-16023.2,-16315.5
-15648.8,-16978.3
-13686.4,-14892.1
-17637.6,-14577.2
-16047.2,-14685.9
-15529.5,-16378.2
-18026.1,-17374.7
-19944.9,-16681.7
-17397,-13743.8
-18828.2,-17838.8
-18484.5,-18419.2
-16358.1,-15463.1
-17433.9,-15621.8
-16726.8,-19666.8
-11904.9,-15930.1
-16191.7,-17730.5
-16699.9,-16112.6
-19512.3,-16357.6
-18651.7,-12210
-19133.4,-14984.2
-14734.4,-12937.4
-15481.1,-15940.4
-13335.4,-20453
-19109.6,-11438.3
-20398.8,-17437.6
-20497.8,-12752
-17731.4,-14405.8
-17171.5,-16079.4
-16399.3,-17243
-15180.5,-12591.6
-17335.1,-16504.2
-15694.4,-16807.6
-16912.8,-11510.6
-16654.4,-16696.4
-14069.9,-15665.5
-17795.2,-17643.9
-18536.5,-9535.13
-15287.2,-15260.2
-17372.8,-19025.6
-17549.3,-15767.9
-20745.4,-16184.5
-15681.2,-21820.2
-17463.6,-14204.6
-23243.8,-18489
-20019.6,-13276.7
-14587.8,-18455
-15129.2,-14122.7
-13947.4,-14702.4
-17796.6,-12787
-19316.4,-14354.7
-16915,-22560.4
-14009.8,-18176.1
-19301.4,-18983.7
-15787.7,-21332.6
-19628.4,-19088.2
-12596.3,-20732.7
-11356.9,-19745.4
-15602.6,-15953
-17240.3,-19214.9
-15794.9,-17675.3
-14878.6,-15682.1
-14749,-19972.1
-17903,-12939.3
-19189.7,-15031.5
-11847.5,-14745.4
-16143.6,-19931.7
-16403,-11650.7
-14307.6,-10867.6
-26471.1,-20376.3
-24563.4,-15250.8
-18726.5,-20634.1
-19564.3,-17834.1
-20803.9,-20187.7
-13055.2,-17426.7
-19336.2,-23231.7
-23713.2,-19265.6
-10299.8,-16095.8
-25752.9,-20470.5
-21564.8,-21518.4
-14327.2,-19804.6
-24961,-15239.3
-16611,-28066.2
-12811.9,-15781.3
-13989.7,-16819.9
-20383.9,-11732.6
-20733.5,-3874.03
-16131.2,-3976.21
-6375.31,-29657.8
-26452,-21927.5
-7426.51,-20050.2
-16121.3,-20523
-15439.7,-17508.2
-24019,-17576.1
-28000.9,-32583.9
-10573.6,-29029.7
-1670.59,-15834.7
-12153.1,-13982.4
-27975.7,-29329.3
-19825.8,-15547.2
-6843.51,-8406.47
-7908.81,-12401
-21750.6,-18512.9
-9032.17,-4804.75
-21920.1,-17929.7
-13259.3,-21384.9
-18461.3,-20934.6
-13451.4,-28234.4
-3875.38,-7796.34
-16260.2,-4824.92
-27704.7,-17871.8
-15271.9,-24607.6
-27234.8,-14047.2
-20423,-27780.4
-9614.19,-16128.5
-9674.56,-29062.3
-13368.7,-7261.23
-17069.5,-28801.3
-10827,-19402
-23088.6,-32109
2275.26,-27286.6
-3981.85,3319.76
-26132.5,-6080.82
-18294.1,-25047.7
-10378.8,-29799.2
-22943.7,-14594.3
-27943.8,-11277.6
-8290.02,-865.033
-15259.3,-24073.2
-19117.8,-13515.5
-4754.27,-16768.4
-15152.1,-739.715
-16962.4,-23927.4
-7671.74,-11550
-35703.5,-1710.54
-34139.3,-33227.2
-13490.1,-25129.9
-9574.06,-22797
-27688.3,-20792.5
-21651.5,-11386.4
-26690.1,1471.3
1643.15,-27439.1
-28182.6,-4401.1
-16335.3,-37285.1
-20624,-21649.6
-17927.4,-22186.1
-26390.4,-8371.15
-25403.7,-28676
-2185.71,-35751.3
955.312,-24743.5
-20464.9,-17618
-31512.1,-22343.1
-11332.7,-5408.03
-16071.9,-22670
-11328.7,-16894
-18756.4,-18935.7
-32964.4,-8387.87
-13958.3,-32454.1
-9422.58,-25849
-22010.6,-16693.3
-18246.5,-31009.2
3351.61,-33585.4
-17127.2,-11198.8
-16224.1,-16162.6
-34086.6,-28161
7446.07,-28006.5
-27004.2,-28102.1
-9970.14,-11876.3
-21111.4,-26520.7
-15346.3,-22174.5
-11451.9,-21772.9
-14657.6,-21085.8
-11821.3,-14564.6
-12701.1,-24918
-10158.1,-18514.2
-6785.8,-23752.5
-14179,-26124.4
-13298.8,-20238.4
-38760,-4550.33
-3668.77,-5366.41
-12189.8,-17867.7
-2997.42,-23581.2
-1820.38,-4294.15
-27890.3,-39298.8
-12617.1,-23147.3
-15854.1,-25714.5
-25935.8,-19896.1
-26547,-2170.47
-8136.76,-37876
-19996.9,-33546.9
-13838,-19450.9
-9195.68,-29284.5
-26849.5,-27779.4
-13010.1,-25373.9
-34743,-17575.1
-21690.2,-25795.8
237.371,-14437.3
-17779.8,-20432.1
-21252.1,-21850.8
-21375.9,-16309.8
-7566.42,-20459.7
-30646,-2535.99
-13730.3,-12393.3
-12882.6,-23647.9
-14794.7,-31925.6
-30756.1,-26407.3
-13958,-4551.67
-9310.94,-15100
-7623.32,-22370.3
-14493.2,-32875
-7566.61,-20525.2
-5190.26,-22837.7
-508.116,-35244.3
-8157.4,-29712.2
-24352.5,262.646
-18192.7,-24433.8
-27115,-23755.3
-19445.1,-20767.1
-29619.3,-25716.5
-15137.2,-19666.5
-17317.2,-20812.2
-13455.7,-22630.9
-21943.1,-18760.9
-17401.6,-26607.8
-13927.3,-25257.6
-14171.6,-21725.9
-13571,-24026.4
2971,-9826.03
-26417,-26371.4
-19995.2,-18867.6
-21363.2,-20967.4
-11152.9,-21874.4
-19854,-13438.4
-17700.1,-20177.3
-17885.9,-15972.7
-11604.3,-19984
-14762.7,-25790.7
-18468.8,-20895.2
-17369.3,-19226.5
-17497.2,-23729.3
-4738.9,-29218.5
-13226,-15274.8
-11949.9,-20509.8
-18573.5,-18155.5
-15175,-18061.8
-13271.1,-25285
